EXT_SOURCE_3,EXT_SOURCE_2,EXT_SOURCE_1,PAYMENT_RATE,DAYS_EMPLOYED,AMT_ANNUITY,INSTAL_DPD_MEAN,CODE_GENDER,APPROVED_CNT_PAYMENT_MEAN,ACTIVE_DAYS_CREDIT_MAX,INSTAL_AMT_PAYMENT_SUM,CC_CNT_DRAWINGS_ATM_CURRENT_MEAN,OWN_CAR_AGE,ANNUITY_INCOME_PERC,DAYS_ID_PUBLISH,NAME_EDUCATION_TYPE_Higher education,INSTAL_PAYMENT_PERC_MEAN,POS_MONTHS_BALANCE_SIZE,INSTAL_DAYS_ENTRY_PAYMENT_MAX,PREV_NAME_CONTRACT_STATUS_Refused_MEAN,BURO_DAYS_CREDIT_MEAN,BURO_AMT_CREDIT_MAX_OVERDUE_MEAN,DAYS_REGISTRATION,BURO_AMT_CREDIT_SUM_DEBT_MEAN,ACTIVE_DAYS_CREDIT_ENDDATE_MIN,APPROVED_AMT_DOWN_PAYMENT_MAX,POS_SK_DPD_DEF_MEAN,INCOME_CREDIT_PERC,DAYS_LAST_PHONE_CHANGE,PREV_APP_CREDIT_PERC_MEAN,INSTAL_PAYMENT_DIFF_MEAN,INSTAL_DBD_MAX,INSTAL_AMT_PAYMENT_MEAN,INSTAL_AMT_PAYMENT_MIN,CLOSED_DAYS_CREDIT_ENDDATE_MAX,INSTAL_DBD_MEAN,ACTIVE_AMT_CREDIT_MAX_OVERDUE_MEAN,CLOSED_DAYS_CREDIT_VAR,BURO_CREDIT_TYPE_Microloan_MEAN,BURO_AMT_CREDIT_SUM_MEAN,APPROVED_AMT_ANNUITY_MEAN,PREV_NAME_YIELD_GROUP_high_MEAN,ACTIVE_DAYS_CREDIT_UPDATE_MEAN,REGION_POPULATION_RELATIVE,CC_CNT_DRAWINGS_CURRENT_VAR,POS_NAME_CONTRACT_STATUS_Active_MEAN,BURO_CREDIT_ACTIVE_Closed_MEAN,FLAG_DOCUMENT_3,REFUSED_DAYS_DECISION_MAX,ACTIVE_DAYS_CREDIT_VAR,PREV_APP_CREDIT_PERC_VAR,PREV_HOUR_APPR_PROCESS_START_MEAN,INSTAL_PAYMENT_DIFF_MAX,REGION_RATING_CLIENT_W_CITY,REFUSED_APP_CREDIT_PERC_MIN,NAME_FAMILY_STATUS_Married,TOTALAREA_MODE,PREV_NAME_YIELD_GROUP_low_action_MEAN,DEF_30_CNT_SOCIAL_CIRCLE,NAME_CONTRACT_TYPE,ACTIVE_AMT_CREDIT_SUM_LIMIT_MEAN,PREV_NAME_PRODUCT_TYPE_walk-in_MEAN,PREV_NAME_TYPE_SUITE_nan_MEAN,PREV_NAME_TYPE_SUITE_Unaccompanied_MEAN,YEARS_BEGINEXPLUATATION_AVG,BURO_STATUS_0_MEAN_MEAN,PREV_NAME_YIELD_GROUP_low_normal_MEAN,BURO_AMT_CREDIT_SUM_OVERDUE_MEAN,HOUR_APPR_PROCESS_START,PREV_NAME_CLIENT_TYPE_New_MEAN,BURO_CREDIT_TYPE_Mortgage_MEAN,BURO_CREDIT_TYPE_Credit card_MEAN,PREV_WEEKDAY_APPR_PROCESS_START_THURSDAY_MEAN,NAME_INCOME_TYPE_Working,PREV_NAME_YIELD_GROUP_middle_MEAN,PREV_NAME_SELLER_INDUSTRY_Connectivity_MEAN,PREV_WEEKDAY_APPR_PROCESS_START_MONDAY_MEAN,PREV_PRODUCT_COMBINATION_Cash X-Sell: high_MEAN,BURO_STATUS_1_MEAN_MEAN,LANDAREA_AVG,POS_NAME_CONTRACT_STATUS_Signed_MEAN,PREV_PRODUCT_COMBINATION_Cash X-Sell: low_MEAN,PREV_WEEKDAY_APPR_PROCESS_START_WEDNESDAY_MEAN
0.60927564,0.6481262,0.5021294,0.029397782,-5723.0,23931.0,11.519481,1,13.25,-184.0,451375.28,0.5662409,12.061121,0.28745946,101,0,0.64935064,71.0,-603.0,0.0,-567.5,5242.4604,-4252.0,196745.62,426.0,2101.05,0.16901408,0.10226758,-882.0,0.95748454,2592.9526,58.0,5862.0166,0.225,661.0,9.987013,2529.067,431962.28,0.0,389925.0,6304.7026,0.5,-18.333334,0.0105,15.13074,0.943662,0.25,1,-728.6427,46128.0,0.0092683835,12.25,14663.565,3,0.8679975,1,0.0121,0.0,0.0,0,0.0,0.0,0.25,0.25,0.9796,0.91655844,0.25,0.0,9,0.25,0.0,0.5,0.0,1,0.25,0.25,0.0,0.0,0.0,0.06633385,0.014084507,0.0,0.0
0.5108563,0.7539237,0.5971021,0.02807896,-2357.0,49761.0,0.2962963,0,10.8,-416.93738,1886100.9,0.5662409,6.0,0.138225,93,1,0.9259259,29.0,-339.0,0.16666667,-1083.0499,5242.4604,-390.0,160390.22,1011.9233,38187.0,0.0,0.20313953,-1742.0,1.0732353,5261.6133,38.0,69855.586,12.915,774.7538,7.037037,2529.067,431962.28,0.0042077564,378081.47,31343.318,0.0,-132.19705,0.04622,0.0,0.86206895,0.58311266,0,-779.0,307208.47,0.040395573,15.833333,71018.87,1,0.9334628,1,0.0413,0.16666667,0.0,0,12823.701,0.33333334,0.5,0.33333334,0.9836,0.4571111,0.16666667,49.54514,16,0.16666667,0.014233142,0.23965093,0.0,0,0.5,0.0,0.33333334,0.0,0.014199425,0.0197,0.03448276,0.16666667,0.16666667
0.7151031,0.40972182,0.5021294,0.05,-2384.1423,14625.0,0.44444445,0,9.0,-939.0,159948.0,0.5662409,12.061121,0.21666667,102,1,0.9444444,19.0,-81.0,0.0,-1551.1666,270.0,-7529.0,0.0,822.0,3105.0,0.0,0.23076923,-251.0,0.9771779,190.5575,14.0,8886.0,54.675,-634.0,7.611111,0.0,387718.3,0.0,65867.39,11633.22,0.25,-605.0,0.025164,15.13074,0.8947368,0.8333333,0,-728.6427,307208.47,0.0014923456,13.25,3375.36,2,0.8679975,0,0.0688,0.0,0.0,1,0.0,0.0,1.0,0.0,0.9697,0.4571111,0.25,0.0,15,0.25,0.0,0.33333334,0.0,0,0.0,0.25,0.25,0.0,0.014199425,0.0,0.0,0.0,0.0
0.45789954,0.5668851,0.29339817,0.05,-1221.0,9000.0,1.862069,0,9.333333,-416.93738,318364.28,0.5662409,12.061121,0.06666667,-11,0,0.82758623,28.0,-21.0,0.16666667,-1025.4,0.0,-3083.0,0.0,1011.9233,9000.0,0.39285713,0.75,-252.0,0.73950344,767.8474,34.0,10978.079,271.485,-92.0,11.655172,2529.067,550538.8,0.0,80012.7,13787.295,0.16666667,-132.19705,0.014464,15.13074,0.89285713,1.0,1,-2068.0,307208.47,0.25670698,6.8333335,4182.03,2,0.0,0,0.1025479,0.0,0.0,1,12823.701,0.0,0.5,0.33333334,0.9777348,0.4571111,0.33333334,0.0,6,0.16666667,0.0,0.2,0.0,0,0.0,0.16666667,0.0,0.0,0.014199425,0.06633385,0.0,0.16666667,0.16666667
0.7675231,0.7528918,0.5021294,0.029389475,-311.0,25128.0,0.0,1,27.0,-416.93738,1450473.2,0.5662409,13.0,0.09306667,-95,0,1.2561295,31.0,-30.0,0.16666667,-1083.0499,5242.4604,-9928.0,160390.22,1011.9233,11083.136,0.0,0.31578946,-638.0,0.9033649,-6532.2583,54.0,46789.457,10731.015,774.7538,15.548388,2529.067,431962.28,0.0042077564,378081.47,23617.8,0.16666667,-132.19705,0.04622,0.0,0.9354839,0.58311266,1,-794.0,307208.47,0.017255109,15.083333,0.0,1,1.0,0,0.0243,0.0,0.0,0,12823.701,0.25,0.8333333,0.0,0.9578,0.4571111,0.083333336,49.54514,16,0.083333336,0.014233142,0.23965093,0.25,0,0.0,0.0,0.0,0.083333336,0.014199425,0.06633385,0.0,0.083333336,0.083333336
0.68793285,0.6706871,0.24602458,0.02941875,-1260.0,21181.5,0.0,0,8.75,-1463.0,258387.34,0.5662409,28.0,0.13448572,-71,0,1.0,38.0,-643.0,0.0,-1749.3334,5242.4604,-1349.0,61690.5,-109.0,1665.0,0.0,0.21875,-2294.0,0.9688319,0.0,32.0,7382.4956,3323.97,5578.0,17.428572,2529.067,562860.5,0.0,1185000.0,8304.514,0.75,-14.0,0.018634,15.13074,0.92105263,0.6666667,1,-728.6427,307208.47,0.009406071,14.25,0.0,2,0.8679975,1,0.0679,0.0,0.0,0,0.0,0.0,0.0,0.0,0.9757,0.4571111,0.0,0.0,16,0.25,0.33333334,0.33333334,0.25,1,0.25,0.0,0.25,0.0,0.014199425,0.06633385,0.02631579,0.0,0.0
0.45253357,0.2858711,0.29074982,0.11321918,-2956.0,37192.5,0.045454547,0,7.3333335,-238.0,338227.12,0.5662409,12.061121,0.2755,104,0,1.0,24.0,-16.0,0.2,-566.2,0.0,-834.0,1022449.5,7.0,18000.0,0.0,0.41095892,0.0,0.94163346,0.0,10.0,15373.96,10327.455,-22.0,4.7727275,0.0,54194.332,0.0,1392745.8,10719.72,0.0,-16.5,0.015221,0.0,0.9583333,0.6,0,-380.0,676284.5,0.007931406,12.8,0.0,2,0.93326885,1,0.1025479,0.0,0.0,0,0.0,0.2,0.6,0.0,0.9777348,0.91506493,0.0,0.0,11,0.2,0.2,0.0,0.0,0,0.6,0.2,0.4,0.0,0.0,0.06633385,0.0,0.0,0.2
0.5567274,0.09235075,0.5021294,0.044049505,-2384.1423,20020.5,0.0,1,34.5,-252.0,1388904.9,0.5662409,12.061121,0.12711428,30,0,1.0,50.0,-16.0,0.0,-931.3333,5242.4604,-10397.0,54049.5,986.0,0.0,0.0,0.34653464,-1560.0,0.8935438,0.0,56.0,31566.02,12496.41,-1180.0,13.227273,2529.067,0.0,0.0,38964.0,18881.168,0.33333334,-98.0,0.028663,15.13074,0.9,0.6666667,1,-728.6427,307208.47,0.0050470917,9.666667,0.0,2,0.8679975,0,0.1025479,0.0,0.0,0,0.0,0.16666667,0.5,0.16666667,0.9777348,0.5132275,0.16666667,0.0,8,0.16666667,0.0,0.33333334,0.0,0,0.16666667,0.0,0.5,0.0,0.0,0.06633385,0.04,0.16666667,0.0
0.48124933,0.6576359,0.5021294,0.026813995,-107.0,29866.5,0.95408165,1,9.666667,-89.0,972822.0,0.0,12.061121,0.4148125,110,0,0.97959185,126.0,-15.0,0.07692308,-1513.4,0.0,-490.0,0.0,111.0,45000.0,0.03968254,0.064641245,-1596.0,1.0457437,99.96681,40.0,4963.3774,3.33,-1173.0,4.0969386,2529.067,13333.333,0.0,111889.98,7795.6914,0.46153846,-4.0,0.031329,0.0125,0.9206349,0.6,1,-2476.0,12960.5,0.044577256,12.769231,5098.545,2,1.2423655,1,0.1025479,0.0,0.0,0,12823.701,0.07692308,0.15384616,0.3846154,0.9777348,0.4571111,0.23076923,0.0,16,0.0,0.0,0.2,0.15384616,0,0.23076923,0.30769232,0.15384616,0.0,0.014199425,0.06633385,0.0,0.0,0.15384616
0.34090644,0.29852384,0.5021294,0.108236395,-1552.0,25960.5,0.7692308,1,12.0,-109.0,107919.99,0.5662409,12.061121,0.21366666,45,0,0.9230769,13.0,-1263.0,0.0,-1501.0,0.0,-821.0,67887.96,-1729.0,0.0,0.46153846,0.5065666,-17.0,1.0,691.8646,41.0,8301.538,5.76,-2207.0,12.769231,0.0,431962.28,0.0,101988.016,8994.24,0.0,-77.0,0.018209,15.13074,0.9230769,0.33333334,1,-728.6427,1571764.5,0.07275849,12.0,8988.48,3,0.8679975,1,0.1025479,0.0,1.0,0,0.0,0.0,1.0,0.0,0.9777348,0.4571111,0.0,0.0,15,0.5,0.0,0.0,0.0,1,0.5,0.0,0.0,0.0,0.014199425,0.06633385,0.0,0.0,0.5
0.27356467,0.40007967,0.5021294,0.054233335,-2384.1423,7321.5,2.142857,0,18.666666,-118.0,104095.62,1.0,12.061121,0.054233335,-110,0,1.0,17.0,-7.0,0.0,-1159.0,0.0,-831.0,131764.5,289.0,3712.5,1.7058823,1.0,-239.0,0.98921585,0.0,96.0,3717.7007,70.875,-923.0,13.25,0.0,169841.58,0.0,166985.0,4723.185,0.1,-19.0,0.009657,5.0,0.9411765,0.44444445,0,-728.6427,83013.3,0.03721456,12.5,0.0,2,0.8679975,1,0.1025479,0.0,0.0,0,330.0,0.0,0.7,0.0,0.9777348,0.4571111,0.1,0.0,9,0.1,0.0,0.44444445,0.0,0,0.0,0.1,0.0,0.0,0.014199425,0.06633385,0.0,0.1,0.0
0.8555236,0.565725,0.5021294,0.029357262,-2384.1423,31653.0,0.0,0,33.0,-416.93738,2415747.5,0.5662409,13.0,0.46893334,7,0,1.0,81.0,-46.0,0.33333334,-1762.0,5242.4604,-2987.0,0.0,1011.9233,0.0,0.0,0.06260434,-1552.0,0.9293572,0.0,28.0,30971.121,16145.955,-1581.0,11.269231,2529.067,0.0,0.0,90000.0,24232.814,0.16666667,-132.19705,0.0228,15.13074,0.9506173,1.0,0,-2190.0,307208.47,0.003448859,12.833333,0.0,2,1.0,1,0.1025479,0.0,0.0,0,12823.701,0.0,0.6666667,0.0,0.9777348,0.4571111,0.0,0.0,7,0.0,0.0,0.0,0.16666667,0,0.8333333,0.0,0.0,0.0,0.014199425,0.06633385,0.012345679,0.0,0.6666667
0.47225335,0.668762,0.65242404,0.042366337,-2567.0,19255.5,2.4285715,1,12.0,-31.0,22569.346,0.5662409,12.061121,0.23772222,-3,1,0.85714287,13.0,-1657.0,0.0,-1143.0,0.0,-3337.0,49425.0,1065.0,720.0,0.15384616,0.17821783,-2020.0,0.95637,267.94608,30.0,1612.0961,0.81,31127.0,4.071429,0.0,485789.66,0.0,101615.914,1881.81,1.0,-475.75,0.01885,15.13074,0.9230769,0.6363636,0,-728.6427,630559.0,0.07275849,14.0,1881.0,2,0.8679975,1,0.0766,0.0,0.0,0,0.0,0.0,0.0,0.0,0.9916,0.4571111,0.0,0.0,14,1.0,0.0,0.54545456,0.0,0,0.0,0.0,0.0,0.0,0.014199425,0.06633385,0.0,0.0,0.0
0.45432106,0.5083436,0.7400417,0.05445883,-2245.0,32971.5,0.16666667,1,22.666666,-235.0,2383502.2,0.5662409,8.0,0.0915875,-92,1,1.3722161,41.0,-5.0,0.0,-395.75,5242.4604,-605.0,790090.8,102.0,21942.0,0.0,0.59460986,0.0,1.0393897,-18754.312,32.0,56750.055,5650.92,-294.0,9.547619,2529.067,431962.28,0.0,995625.0,30523.035,0.0,-17.0,0.04622,15.13074,0.9512195,0.25,0,-728.6427,10639.0,0.015435659,15.0,16667.955,1,0.8679975,1,0.0582,0.0,0.0,0,25503.75,0.0,0.75,0.25,0.9767,0.17878787,0.5,0.0,17,0.25,0.0,0.25,0.0,0,0.25,0.0,0.0,0.0,0.0,0.06633385,0.0,0.0,0.25
0.5108563,0.24016413,0.5021294,0.04833988,-2384.1423,26527.5,0.0,0,15.2,-416.93738,2763281.2,0.5662409,2.0,0.090692304,-125,0,1.1215416,55.0,-57.0,0.09090909,-1083.0499,5242.4604,-11353.0,160390.22,1011.9233,18000.0,0.0,0.5330097,-1750.0,0.93788147,-6744.616,56.0,50241.477,14966.82,774.7538,15.254545,2529.067,431962.28,0.0042077564,378081.47,23950.863,0.09090909,-132.19705,0.010006,0.0,0.94545454,0.58311266,1,-164.0,307208.47,0.02310754,9.818182,0.0,2,0.75941676,1,0.2332,0.09090909,0.0,0,12823.701,0.09090909,0.36363637,0.54545456,0.9846,0.4571111,0.36363637,49.54514,15,0.09090909,0.014233142,0.23965093,0.09090909,0,0.0,0.0,0.45454547,0.0,0.014199425,0.0645,0.0,0.18181819,0.09090909
0.61782616,0.52212834,0.5021294,0.02924,-2601.0,26316.0,0.0,1,6.0,-839.0,135973.39,0.5662409,12.0,0.5848,-83,0,1.1564171,20.0,-123.0,0.0,-1652.8334,0.0,-7462.0,27520.5,987.0,2745.0,0.0,0.05,-1824.0,0.9933097,-963.2368,14.0,7156.4946,3215.655,928.0,7.631579,2529.067,1089752.2,0.0,242471.3,6232.71,0.33333334,-55.0,0.025164,0.0,0.9,0.8333333,1,-728.6427,307208.47,0.00051363313,13.333333,0.0,2,0.8679975,1,0.1025479,0.0,0.0,0,0.0,0.33333334,0.0,0.0,0.9777348,0.4571111,0.0,0.0,15,0.33333334,0.0,0.0,0.0,1,0.33333334,0.33333334,0.0,0.0,0.014199425,0.06633385,0.0,0.0,0.0
0.43296167,0.66585886,0.5021294,0.042366665,-2384.1423,11439.0,0.13065326,1,17.23077,-210.0,5451995.5,0.23076923,12.061121,0.18157142,6,1,0.9798995,130.0,-54.0,0.1875,-1347.6,0.0,-8687.0,35702.438,1011.9233,14850.0,0.092307694,0.23333333,-1918.0,0.97906435,1341.7534,34.0,27396.963,131.22,1195.0,8.266332,0.0,751564.75,0.0,241232.42,14017.648,0.25,-16.0,0.006233,1.2256078,0.9153846,0.9,1,-785.0,307208.47,0.094812855,13.25,66533.58,2,0.8603239,1,0.0892,0.0,0.0,0,24880.32,0.0,0.1875,0.3125,0.9886,0.4571111,0.375,0.0,11,0.0,0.0,0.3,0.125,0,0.25,0.5625,0.375,0.0,0.014199425,0.06633385,0.0,0.25,0.0
0.7267112,0.051414557,0.5021294,0.1004856,-2384.1423,8194.5,0.0,0,6.0,-91.0,101996.87,0.5662409,12.061121,0.1214,-116,0,1.0,7.0,-63.0,0.0,-929.5,0.0,-9618.0,139367.97,640.0,9886.5,0.0,0.8277232,-233.0,1.0553874,0.0,11.0,16999.477,16994.79,-1057.0,10.166667,0.0,431962.28,0.0,299012.56,17000.414,0.0,-29.0,0.020246,15.13074,0.85714287,0.5,0,-728.6427,307208.47,0.07275849,15.0,0.0,3,0.8679975,1,0.1025479,0.0,0.0,0,0.0,0.0,0.0,1.0,0.9777348,0.4571111,1.0,0.0,9,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.014199425,0.06633385,0.0,0.0,1.0
0.5108563,0.52255934,0.4545543,0.05793715,-3081.0,14170.5,0.0,1,14.0,-416.93738,279949.88,0.5662409,12.061121,0.26241666,33,0,1.0,31.0,-187.0,0.0,-1083.0499,5242.4604,-5039.0,160390.22,1011.9233,18000.0,0.0,0.22078304,0.0,1.0071325,0.0,26.0,9998.209,6077.925,774.7538,12.642858,2529.067,431962.28,0.0042077564,378081.47,9146.025,0.0,-132.19705,0.008068,15.13074,0.9354839,0.58311266,1,-728.6427,307208.47,0.00074555544,8.0,0.0,3,0.8679975,1,0.0699,0.0,0.0,0,12823.701,0.0,0.0,0.5,0.9786,0.4571111,1.0,49.54514,5,0.5,0.014233142,0.23965093,0.5,0,0.0,0.0,0.0,0.0,0.014199425,0.06633385,0.0,0.0,0.0
0.59892625,0.74875164,0.5021294,0.051322274,-5503.0,24880.5,0.0,1,12.0,-197.0,1015883.06,1.882353,12.061121,0.11058,-97,0,0.96907216,24.0,-13.0,0.33333334,-765.6667,5242.4604,-5168.0,309916.5,3.0,17640.0,0.0,0.46411896,-1689.0,0.648046,485.09073,42.0,10473.021,33.48,-273.0,7.886598,2529.067,431962.28,0.0,568500.0,15499.89,0.0,-31.0,0.04622,21.11943,0.9583333,0.33333334,1,-1644.0,405000.0,0.31575283,18.0,18000.0,1,1.0,1,0.1025479,0.33333334,1.0,0,0.0,0.0,0.6666667,0.0,0.9777348,0.6545377,0.0,0.0,17,0.33333334,0.0,0.33333334,0.33333334,0,0.0,0.33333334,0.33333334,0.0,0.0,0.06633385,0.0,0.0,0.0
0.5108563,0.25462297,0.5021294,0.058244996,-2384.1423,8901.0,0.071428575,0,15.333333,-416.93738,666557.25,4.25,12.061121,0.123625,-46,0,1.0,16.0,-32.0,0.0,-1083.0499,5242.4604,-8645.0,160390.22,1011.9233,0.0,0.0,0.47114253,-689.0,0.8986972,0.0,10.0,47611.23,15056.775,774.7538,5.285714,2529.067,431962.28,0.0042077564,378081.47,12316.23,0.0,-132.19705,0.022625,72.25,0.9375,0.58311266,0,-728.6427,307208.47,0.0008344111,12.666667,0.0,2,0.8679975,1,0.1025479,0.0,0.0,0,12823.701,0.33333334,0.0,0.6666667,0.9777348,0.4571111,0.33333334,49.54514,12,0.33333334,0.014233142,0.23965093,0.0,0,0.33333334,0.0,0.0,0.0,0.014199425,0.06633385,0.0,0.33333334,0.0
0.6594055,0.5526003,0.5021294,0.057585865,-2384.1423,41949.0,0.0,1,6.0,-66.0,159187.45,0.5662409,11.0,0.23305,20,0,1.0,7.0,-534.0,0.0,-583.0,0.0,-6664.0,340680.7,573.0,0.0,0.0,0.24709661,-714.0,0.95885897,0.0,9.0,26531.242,26527.23,-798.0,4.3333335,2529.067,431962.28,0.0,461397.75,26532.045,0.0,-14.0,0.010966,15.13074,0.85714287,0.33333334,0,-728.6427,3872.0,0.07275849,17.0,0.0,2,0.8679975,0,0.1025479,0.0,0.0,0,0.0,0.0,1.0,0.0,0.9777348,0.45751634,1.0,0.0,12,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.019607844,0.06633385,0.0,0.0,0.0
0.8128226,0.7885553,0.87705964,0.097402826,-780.0,24808.5,0.79310346,0,10.8,-508.0,963159.0,0.5662409,27.0,0.19689286,2,0,0.9137931,57.0,-251.0,0.0,-1140.5,0.0,-5565.0,160390.22,10420.0,20430.0,0.0,0.49469966,-2217.0,1.0001869,1435.1803,40.0,16606.19,150.525,-1595.0,10.25862,0.0,431962.28,0.0,45796.5,17869.031,0.4,-507.0,0.04622,15.13074,0.9298246,0.5,1,-728.6427,307208.47,0.0058245366,12.8,22151.744,1,0.8679975,1,0.1025479,0.0,0.0,0,12823.701,0.0,0.2,0.0,0.9777348,0.4571111,0.2,0.0,11,0.2,0.0,0.5,0.2,1,0.4,0.2,0.0,0.0,0.014199425,0.06633385,0.0,0.0,0.2
0.28961125,0.37906423,0.5021294,0.05,-2384.1423,6750.0,0.0,1,10.0,-330.0,43422.48,0.5662409,6.0,0.083333336,-27,0,1.0,8.0,-30.0,0.0,-401.0,5242.4604,-11827.0,158384.25,1354.0,0.0,0.0,0.6,-246.0,0.9099503,0.0,30.0,5427.81,5427.81,774.7538,24.125,2529.067,431962.28,0.0,249750.0,5427.81,0.0,-36.0,0.010556,15.13074,1.0,0.0,0,-728.6427,10082.0,0.07275849,17.0,0.0,3,0.8679975,0,0.1025479,0.0,2.0,1,0.0,0.0,0.0,0.0,0.9777348,0.4571111,0.0,24.75,11,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.014199425,0.06633385,0.0,0.0,0.0
0.5108563,0.7348702,0.5021294,0.05,-2384.1423,10125.0,0.032258064,1,17.0,-416.93738,271547.0,0.5662409,12.061121,0.1125,17,0,1.0,32.0,-30.0,0.0,-1083.0499,5242.4604,-12313.0,160390.22,1011.9233,7155.0,0.0,0.44444445,-1440.0,0.978093,0.0,13.0,8759.581,7682.985,774.7538,6.096774,2529.067,431962.28,0.0042077564,378081.47,9584.168,0.0,-132.19705,0.009549,15.13074,0.96875,0.58311266,0,-728.6427,307208.47,0.006961008,14.5,0.0,2,0.8679975,1,0.0327,0.0,0.0,1,12823.701,0.0,0.0,0.5,0.9717,0.4571111,0.0,49.54514,15,0.5,0.014233142,0.23965093,0.5,0,1.0,0.0,0.0,0.0,0.014199425,0.0583,0.0,0.0,0.0
0.5602843,0.6176913,0.55944014,0.026564136,-2719.0,18265.5,0.53846157,1,25.2,-196.0,2494344.5,0.5662409,12.061121,0.0863617,0,1,1.0386636,51.0,-488.0,0.14285715,-477.0,5242.4604,-145.0,2013518.8,2353.0,4320.0,0.13725491,0.30759162,-1321.0,0.95049655,756.9121,73.0,47968.164,22.635,-196.0,11.538462,2529.067,149058.0,0.0,2520000.0,23446.188,0.14285715,-13.666667,0.010006,15.13074,0.92156863,0.4,1,-200.0,63262.332,0.00798667,10.142858,27860.13,2,0.9266123,0,0.1972,0.0,0.0,0,0.0,0.14285715,0.42857143,0.42857143,0.9995,0.4571111,0.5714286,0.0,7,0.14285715,0.0,0.2,0.0,1,0.14285715,0.0,0.0,0.0,0.014199425,0.0631,0.0,0.2857143,0.2857143
0.7091891,0.5637577,0.5021294,0.07204602,-2384.1423,9976.5,0.048780486,1,11.6,-102.0,471908.88,0.5662409,12.061121,0.13041176,5,0,1.0,45.0,-45.0,0.11111111,-1174.0,0.0,-12707.0,45025.086,127.0,0.0,0.0,0.5524503,0.0,0.90693897,0.0,47.0,11509.973,6319.89,-102.0,15.04878,0.0,760900.94,0.0,145127.73,9140.67,0.11111111,-15.5,0.025164,15.13074,0.9111111,0.8181818,0,-773.0,13778.0,0.00022289003,9.666667,0.0,2,0.91910446,0,0.1025479,0.0,0.0,0,0.0,0.0,0.44444445,0.44444445,0.9777348,0.75185895,0.11111111,0.0,11,0.11111111,0.0,0.0,0.22222222,0,0.44444445,0.0,0.11111111,0.0,0.005050505,0.06633385,0.022222223,0.11111111,0.11111111
0.62630427,0.36303166,0.1899043,0.05135,-693.0,23107.5,0.0,1,12.0,-259.0,287108.25,0.5662409,12.061121,0.14671429,44,1,1.0,5.0,-363.0,0.0,-259.0,5242.4604,-623.0,298737.0,837.0,0.0,0.0,0.35,-468.0,1.0,0.0,27.0,71777.06,25201.8,774.7538,21.0,2529.067,431962.28,0.0,360000.0,25201.8,0.0,-12.0,0.01452,15.13074,0.8,0.0,1,-728.6427,307208.47,0.07275849,14.5,0.0,2,0.8679975,1,0.1025479,0.0,0.0,0,0.0,0.0,0.5,0.5,0.9777348,0.7777778,0.5,0.0,12,0.5,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.06633385,0.0,0.0,0.0
0.5108563,0.50821245,0.5021294,0.09270588,-2384.1423,70920.0,8.2,1,13.592881,-416.93738,12924.405,0.5662409,12.061121,0.52533334,-69,0,0.6,4.0,-2843.0,0.1108971,-1083.0499,5242.4604,-9023.0,160390.22,1011.9233,11083.136,4.5,0.1764706,-12.0,0.96875226,1729.98,32.0,2584.881,39.6,774.7538,10.2,2529.067,431962.28,0.0042077564,378081.47,13925.762,0.23777755,-132.19705,0.028663,15.13074,0.75,0.58311266,1,-728.6427,307208.47,0.07275849,12.661583,4285.35,2,0.8679975,1,0.0157,0.068525076,0.0,0,12823.701,0.080552734,0.47940668,0.2845134,0.9801,0.4571111,0.21002875,49.54514,12,0.35041127,0.014233142,0.23965093,0.14514303,0,0.25491133,0.2090302,0.14553413,0.027647203,0.014199425,0.06633385,0.0,0.053136926,0.14762497
0.8939761,0.6039271,0.5021294,0.099412166,-2384.1423,24961.5,0.0,1,8.0,-416.93738,121284.67,0.5662409,12.061121,0.27735,-35,0,1.0,10.0,-2292.0,0.0,-1334.0,5242.4604,-8940.0,0.0,1011.9233,9103.5,0.0,0.35843578,0.0,1.0196854,0.0,22.0,15160.584,15084.315,-694.0,8.75,2529.067,431962.28,0.0,128205.0,15171.48,0.0,-132.19705,0.006852,15.13074,0.9,1.0,1,-728.6427,307208.47,0.07275849,9.0,0.0,3,0.8679975,1,0.0869,0.0,0.0,0,12823.701,0.0,0.0,0.0,0.9876,0.4571111,1.0,0.0,8,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.014199425,0.0338,0.0,0.0,0.0
0.6161217,0.5092945,0.6330534,0.055946622,-5613.0,66595.5,0.0,1,6.0,-1164.0,787390.75,0.5662409,12.061121,0.369975,73,0,2.1740122,6.0,-399.0,0.0,-1164.0,5242.4604,-1975.0,0.0,-104.0,90000.0,0.0,0.1512173,-508.0,1.159926,-41250.0,19.0,131231.8,87308.59,774.7538,15.666667,2529.067,431962.28,0.0,225000.0,91827.49,0.0,-7.0,0.020713,15.13074,0.8333333,0.0,1,-728.6427,307208.47,0.07275849,8.0,0.0,1,0.8679975,1,0.0766,0.0,0.0,0,0.0,0.0,1.0,0.0,0.9767,0.4571111,0.0,0.0,12,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,0.0,0.014199425,0.0497,0.0,0.0,0.0
